Producto;Usuario;Día;Turno;Avance_turno;Abosorción;TargetC
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Medio;0.485;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;DivisorA;martes;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Medio;0.484;Sobrepeso
TIPO K;MauricioM;miércoles;Mañana;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Mañana;Inicio;0.488;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Inicio;0.488;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Inicio;0.488;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Inicio;0.488;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;Practicante;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Medio;0.484;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;BernardoA;miércoles;Mañana;Término;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;Practicante;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Inicio;0.486;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Medio;0.487;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;DivisorA;miércoles;Tarde;Término;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.485;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Medio;0.488;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Tarde;Término;0.487;Sobrepeso
TIPO K;MauricioM;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;miércoles;Noche;Inicio;0.487;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Medio;0.484;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Medio;0.484;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Medio;0.484;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Término;0.485;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;Practicante;jueves;Mañana;Inicio;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Medio;0.487;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;DivisorA;jueves;Mañana;Término;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;Practicante;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Inicio;0.488;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Medio;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Medio;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Medio;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Medio;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Medio;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Medio;0.484;Sobrepeso
TIPO K;MauricioM;jueves;Tarde;Término;0.487;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;jueves;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;viernes;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;viernes;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;viernes;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;viernes;Noche;Inicio;0.486;Sobrepeso
TIPO K;BernardoA;viernes;Noche;Inicio;0.486;Sobrepeso
