Producto,Usuario,Día,Turno,Avance_turno,Abosorción,Value
BURRERA,Practicante,jueves,Mañana,Inicio,0.478,En rango
BURRERA,Practicante,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,Practicante,jueves,Mañana,Inicio,0.478,Bajo peso
BURRERA,Practicante,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,Practicante,jueves,Mañana,Inicio,0.478,En rango
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Bajo peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Inicio,0.478,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Bajo peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,En rango
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Bajo peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Medio,0.477,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Término,0.479,En rango
BURRERA,BernardoA,jueves,Mañana,Término,0.479,Sobre peso
BURRERA,BernardoA,jueves,Mañana,Término,0.479,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Término,0.48,Sobre peso
BURRERA,MauricioM,viernes,Noche,Término,0.48,Bajo peso
BURRERA,MauricioM,viernes,Noche,Término,0.48,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,Practicante,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,En rango
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Medio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Sobre peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Bajo peso
BURRERA,BernardoA,viernes,Mañana,Término,0.478,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Bajo peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Medio,0.476,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Término,0.48,En rango
BURRERA,DivisorA,viernes,Tarde,Término,0.48,Bajo peso
BURRERA,DivisorA,viernes,Tarde,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Tarde,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,En rango
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Bajo peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,En rango
BURRERA,DivisorA,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,sábado,Noche,Medio,0.473,Sobre peso
BURRERA,DivisorA,sábado,Noche,Medio,0.473,Sobre peso
BURRERA,DivisorA,sábado,Noche,Medio,0.473,Sobre peso
BURRERA,DivisorA,sábado,Noche,Medio,0.473,Sobre peso
BURRERA,DivisorA,sábado,Noche,Medio,0.473,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Bajo peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Bajo peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Bajo peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Bajo peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Bajo peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,En rango
BURRERA,DivisorA,sábado,Noche,Término,0.479,Bajo peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,En rango
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,En rango
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Noche,Término,0.479,Sobre peso
BURRERA,DivisorA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,DivisorA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,En rango
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,En rango
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Bajo peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Inicio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Bajo peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Bajo peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,En rango
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,En rango
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,En rango
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Medio,0.479,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,En rango
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Bajo peso
BURRERA,BernardoA,sábado,Mañana,Término,0.481,Sobre peso
BURRERA,BernardoA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Inicio,0.481,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Bajo peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Bajo peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Medio,0.477,Bajo peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Bajo peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Sobre peso
BURRERA,DivisorA,sábado,Tarde,Término,0.486,Bajo peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,MauricioM,sábado,Noche,Inicio,0.48,Sobre peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Sobre peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Sobre peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Sobre peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Sobre peso
BURRERA,DivisorA,jueves,Mañana,Término,0.48,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Bajo peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Tarde,Inicio,0.479,Sobre peso
BURRERA,MauricioM,jueves,Noche,Inicio,0.48,Bajo peso
BURRERA,MauricioM,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Bajo peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Bajo peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Bajo peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,En rango
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Bajo peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Bajo peso
BURRERA,BernardoA,jueves,Noche,Inicio,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Bajo peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Bajo peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Medio,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Término,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Término,0.48,Bajo peso
BURRERA,BernardoA,viernes,Noche,Término,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Término,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Término,0.48,Sobre peso
BURRERA,BernardoA,viernes,Noche,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Inicio,0.481,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Bajo peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Bajo peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Bajo peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Medio,0.482,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,viernes,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,viernes,Mañana,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Término,0.48,Bajo peso
BURRERA,DivisorA,viernes,Mañana,Término,0.48,Sobre peso
BURRERA,DivisorA,viernes,Mañana,Término,0.48,En rango
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Inicio,0.48,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Bajo peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Medio,0.479,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,En rango
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Bajo peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,MauricioM,viernes,Tarde,Término,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,viernes,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,sábado,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,sábado,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,sábado,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,sábado,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,sábado,Noche,Inicio,0.481,Sobre peso
BURRERA,BernardoA,sábado,Noche,Inicio,0.481,Bajo peso
BURRERA,BernardoA,sábado,Noche,Medio,0.481,Bajo peso
BURRERA,BernardoA,sábado,Noche,Medio,0.481,Sobre peso
BURRERA,BernardoA,sábado,Noche,Medio,0.481,Sobre peso
BURRERA,BernardoA,sábado,Noche,Medio,0.481,Sobre peso
