Producto,Usuario,Día,Turno,Avance_turno,Abosorción,Value
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.4,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,No_sobre_peso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,No_sobre_peso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,No_sobre_peso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,No_sobre_peso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Medio,48.5,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Término,48.6,No_sobre_peso
BURRERA,Turno_A,viernes,Noche,Término,48.6,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Término,48.6,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Término,48.6,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Término,48.6,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Término,48.6,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Término,48.6,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Inicio,48.5,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Medio,47.9,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Mañana,Término,48,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Noche,Término,47.9,Sobre_eso
BURRERA,Turno_B,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Inicio,48.3,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Externo,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Externo,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,No_sobre_peso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,lunes,Mañana,Medio,49.1,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,jueves,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Término,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Término,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Término,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Mañana,Término,48,No_sobre_peso
BURRERA,Turno_C,jueves,Mañana,Término,48,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Inicio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Medio,48.2,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,No_sobre_peso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_C,jueves,Tarde,Término,48.3,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,No_sobre_peso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,jueves,Noche,Inicio,48.2,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,No_sobre_peso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,No_sobre_peso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,No_sobre_peso
BURRERA,Turno_B,viernes,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,No_sobre_peso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,No_sobre_peso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Término,48,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Inicio,47.9,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Inicio,47.9,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Inicio,47.9,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Inicio,47.9,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Inicio,47.9,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Inicio,47.9,No_sobre_peso
BURRERA,Externo,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Externo,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Externo,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Medio,48,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Medio,48,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Término,48.2,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Término,48.2,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Término,48.2,Sobre_eso
BURRERA,Turno_C,viernes,Mañana,Término,48.2,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Término,48.2,No_sobre_peso
BURRERA,Turno_C,viernes,Mañana,Término,48.2,No_sobre_peso
BURRERA,Turno_C,viernes,Tarde,Inicio,47.8,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Inicio,47.8,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Medio,48,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Medio,48,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Medio,48,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Medio,48,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Medio,48,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Medio,48,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Término,48,No_sobre_peso
BURRERA,Turno_A,viernes,Tarde,Término,48,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Término,48,Sobre_eso
BURRERA,Turno_A,viernes,Tarde,Término,48,Sobre_eso
BURRERA,Turno_A,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,Sobre_eso
BURRERA,Turno_B,viernes,Noche,Inicio,49.4,No_sobre_peso
BURRERA,Turno_B,sábado,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Medio,47.7,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_B,sábado,Noche,Término,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Inicio,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Medio,49.2,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Término,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Término,48.1,Sobre_eso
BURRERA,Turno_C,sábado,Mañana,Término,48.1,No_sobre_peso
BURRERA,Turno_C,sábado,Mañana,Término,48.1,No_sobre_peso
BURRERA,Turno_C,sábado,Tarde,Inicio,48.5,Sobre_eso
BURRERA,Turno_C,sábado,Tarde,Inicio,48.5,Sobre_eso
BURRERA,Turno_C,sábado,Tarde,Inicio,48.5,No_sobre_peso
BURRERA,Turno_C,sábado,Tarde,Medio,48.3,No_sobre_peso
BURRERA,Turno_C,sábado,Tarde,Medio,48.3,Sobre_eso
BURRERA,Turno_C,sábado,Tarde,Término,47.9,No_sobre_peso
BURRERA,Turno_C,sábado,Tarde,Término,47.9,No_sobre_peso
BURRERA,Turno_C,sábado,Tarde,Término,47.9,No_sobre_peso
